cinema_treasures_id,cinema_treasures_url,name,borough,street_address,city,state,zip,full_address,latitude,longitude,status,showing_movies,status_facts,status_raw,screens,seats,year_opened_guess,year_closed_guess,borough_source,data_quality_flags,fetch_error
6322,https://cinematreasures.org/theaters/6322,Linden Theatre,Brooklyn,1260 Nostrand Avenue,Brooklyn,NY,11225,"1260 Nostrand Avenue, Brooklyn, NY 11225",40.6562877,-73.9501832,Demolished,,Closed;Demolished,closed,1,1100,1915,1961,detail_city,,
7702,https://cinematreasures.org/theaters/7702,Linden Theatre,Brooklyn,815 Flatbush Avenue,Brooklyn,NY,11226,"815 Flatbush Avenue, Brooklyn, NY 11226",40.652791,-73.9591191,Demolished,,Closed;Demolished,closed,1,1000,1911,1931,detail_city,,
7883,https://cinematreasures.org/theaters/7883,Lindy Theatre,Brooklyn,118 Graham Avenue,Brooklyn,NY,11206,"118 Graham Avenue, Brooklyn, NY 11206",40.7053805,-73.94277,Closed,,Closed,closed,1,520,,1954,detail_city,no_year_opened,
11180,https://cinematreasures.org/theaters/11180,Livonia Theatre,Brooklyn,382 Livonia Avenue,Brooklyn,NY,11212,"382 Livonia Avenue, Brooklyn, NY 11212",40.6633495,-73.9033812,Closed,,Closed,closed,1,595,1922,1951,detail_city,,
902,https://cinematreasures.org/theaters/902,Loew's 46th Street Theatre,Brooklyn,4515 New Utrecht Avenue,Brooklyn,NY,11219,"4515 New Utrecht Avenue, Brooklyn, NY 11219",40.639111,-73.993888,Closed,,Closed,closed,1,2675,,1969,detail_city,no_year_opened,
2237,https://cinematreasures.org/theaters/2237,Loew's Bedford Theatre,Brooklyn,1372 Bedford Avenue,Brooklyn,NY,11216,"1372 Bedford Avenue, Brooklyn, NY 11216",40.676584,-73.953262,Closed,,Closed,closed,1,2208,,,detail_city,no_year_opened;no_year_closed,
15323,https://cinematreasures.org/theaters/15323,Loew's Bijou Theatre,Brooklyn,26 Smith Street,Brooklyn,NY,11201,"26 Smith Street, Brooklyn, NY 11201",40.691239,-73.987652,Demolished,,Closed;Demolished,closed,1,1480,,,detail_city,no_year_opened;no_year_closed,
3949,https://cinematreasures.org/theaters/3949,Loew's Brevoort Theatre,Brooklyn,1272 Bedford Avenue,Brooklyn,NY,11216,"1272 Bedford Avenue, Brooklyn, NY 11216",40.6802524,-73.9533163,Demolished,,Closed;Demolished,closed,1,2036,,1961,detail_city,no_year_opened,
6845,https://cinematreasures.org/theaters/6845,Loew's Fulton Theatre,Brooklyn,1283 Fulton Street,Brooklyn,NY,11216,"1283 Fulton Street, Brooklyn, NY 11216",40.6804338,-73.9500286,Demolished,,Closed;Demolished,closed,1,1600,,1930,detail_city,no_year_opened,
3883,https://cinematreasures.org/theaters/3883,Loew's Gates Theatre,Brooklyn,1340 Broadway,Brooklyn,NY,11221,"1340 Broadway, Brooklyn, NY 11221",40.6899548,-73.9229031,Closed,,Closed,closed,1,2925,1921,1977,detail_city,,
3921,https://cinematreasures.org/theaters/3921,Loew's Georgetowne Twins,Brooklyn,2183 Ralph Avenue,Brooklyn,NY,11234,"2183 Ralph Avenue, Brooklyn, NY 11234",40.625964,-73.916317,Closed,,Closed,closed,2,,1970,1993,detail_city,no_seats,
3863,https://cinematreasures.org/theaters/3863,Loew's Kameo Theatre,Brooklyn,530 Eastern Parkway,Brooklyn,NY,11225,"530 Eastern Parkway, Brooklyn, NY 11225",40.6698588,-73.9507905,Closed,,Closed,closed,1,1486,1924,1974,detail_city,,
4149,https://cinematreasures.org/theaters/4149,Loew's Melba Theatre,Brooklyn,300 Livingston Street,Brooklyn,NY,11217,"300 Livingston Street, Brooklyn, NY 11217",40.6883823,-73.9826066,Demolished,,Closed;Demolished,closed,1,2256,1915,,detail_city,no_year_closed,
1373,https://cinematreasures.org/theaters/1373,Loew's Metropolitan Theatre,Brooklyn,392 Fulton Street,Brooklyn,NY,11201,"392 Fulton Street, Brooklyn, NY 11201",40.6912685,-73.9869022,Closed,,Closed,closed,1,3618,1918,1996,detail_city,,
1380,https://cinematreasures.org/theaters/1380,Loew's Oriental Theatre,Brooklyn,1832 86th Street,Brooklyn,NY,11214,"1832 86th Street, Brooklyn, NY 11214",40.6066294,-74.0019571,Closed,,Closed,closed,3,2753,,1995,detail_city,no_year_opened,
3887,https://cinematreasures.org/theaters/3887,Loew's Pitkin Theatre,Brooklyn,1501 Pitkin Avenue,Brooklyn,NY,11212,"1501 Pitkin Avenue, Brooklyn, NY 11212",40.6686582,-73.9177758,Closed,,Closed,closed,1,2827,1929,1971,detail_city,,
8067,https://cinematreasures.org/theaters/8067,Loew's Royal Theatre,Brooklyn,15 Willoughby Street,Brooklyn,NY,11201,"15 Willoughby Street, Brooklyn, NY 11201",40.6922688,-73.9878893,Demolished,,Closed;Demolished,closed,1,2000,1907,,detail_city,no_year_closed,
3978,https://cinematreasures.org/theaters/3978,Loew's Warwick Theatre,Brooklyn,134 Jerome Street,Brooklyn,NY,11207,"134 Jerome Street, Brooklyn, NY 11207",40.6788128,-73.8881733,Demolished,,Closed;Demolished,closed,1,1522,1937,1954,detail_city,,
11139,https://cinematreasures.org/theaters/11139,Luna Theater,Brooklyn,211 Columbia Street,Brooklyn,NY,11231,"211 Columbia Street, Brooklyn, NY 11231",40.684711,-74.002441,Demolished,,Closed;Demolished,closed,1,559,1914,1952,detail_city,,
8070,https://cinematreasures.org/theaters/8070,Lyric Theater,Brooklyn,2245 Pitkin Avenue,Brooklyn,NY,11207,"2245 Pitkin Avenue, Brooklyn, NY 11207",40.673049,-73.889662,Demolished,,Closed;Demolished,closed,1,500,1915,1952,detail_city,,
23556,https://cinematreasures.org/theaters/23556,Lyric Theater,Brooklyn,1171 DeKalb Avenue,Brooklyn,NY,11221,"1171 DeKalb Avenue, Brooklyn, NY 11221",40.6949508,-73.9287865,Closed,,Closed,closed,1,,1914,,detail_city,no_seats;no_year_closed,
35674,https://cinematreasures.org/theaters/35674,Lyric Theatre,Brooklyn,16-18 Seigel Street,Brooklyn,NY,11206,"16-18 Seigel Street, Brooklyn, NY 11206",40.7042992,-73.9443971,Demolished,,Closed;Demolished,closed,1,934,1908,,detail_city,no_year_closed,
11232,https://cinematreasures.org/theaters/11232,Madison Theater,Brooklyn,1410 Broadway,Brooklyn,NY,11221,"1410 Broadway, Brooklyn, NY 11221",40.6887305,-73.9206748,Demolished,,Closed;Demolished,closed,1,600,1914,1920,detail_city,,
42395,https://cinematreasures.org/theaters/42395,Manhattan Theatre,Brooklyn,25 Manhattan Avenue,Brooklyn,NY,11206,"25 Manhattan Avenue, Brooklyn, NY 11206",40.7030411,-73.9442596,Demolished,,Closed;Demolished,closed,1,,1907,1914,detail_city,no_seats,
21858,https://cinematreasures.org/theaters/21858,Marathon Theater,Brooklyn,188 Prospect Park W.,Brooklyn,NY,11215,"188 Prospect Park W., Brooklyn, NY 11215",40.661497,-73.979525,Demolished,,Closed;Demolished,closed,1,600,1908,1950,detail_city,,
3308,https://cinematreasures.org/theaters/3308,Marboro Theatre,Brooklyn,6817 Bay Parkway,Brooklyn,NY,11204,"6817 Bay Parkway, Brooklyn, NY 11204",40.611275,-73.98387,Demolished,,Closed;Demolished,closed,4,2252,,2002,detail_city,no_year_opened,
1366,https://cinematreasures.org/theaters/1366,Marcy Theatre,Brooklyn,302 Broadway,Brooklyn,NY,11211,"302 Broadway, Brooklyn, NY 11211",40.7082127,-73.9576632,Demolished,,Closed;Demolished,closed,1,461,1916,1972,detail_city,,
7762,https://cinematreasures.org/theaters/7762,Mardi Gras Theater,Brooklyn,1243 Surf Avenue,Brooklyn,NY,11224,"1243 Surf Avenue, Brooklyn, NY 11224",40.575899,-73.980913,Demolished,,Closed;Demolished,closed,1,1000,,,detail_city,no_year_opened;no_year_closed,
17108,https://cinematreasures.org/theaters/17108,Mardi Gras Theatre,Brooklyn,1295 Nostrand Avenue,Brooklyn,NY,11226,"1295 Nostrand Avenue, Brooklyn, NY 11226",40.6552764,-73.9500243,Demolished,,Closed;Demolished,closed,1,,1908,1915,detail_city,no_seats,
7839,https://cinematreasures.org/theaters/7839,Margareth Theater,Brooklyn,McDonald Ave & Church Ave,Brooklyn,NY,11218,"McDonald Ave & Church Ave, Brooklyn, NY 11218",40.642796,-73.979442,Closed,,Closed,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
7430,https://cinematreasures.org/theaters/7430,Marine Theatre,Brooklyn,1956 Flatbush Avenue,Brooklyn,NY,11234,"1956 Flatbush Avenue, Brooklyn, NY 11234",40.6220089,-73.9362484,Demolished,,Closed;Demolished,closed,1,2146,1926,1972,detail_city,,
8811,https://cinematreasures.org/theaters/8811,Marvin Theatre,Brooklyn,1216 Broadway,Brooklyn,NY,11221,"1216 Broadway, Brooklyn, NY 11221",40.6919754,-73.9264414,Demolished,,Closed;Demolished,closed,1,453,1910,2005,detail_city,,
3860,https://cinematreasures.org/theaters/3860,Mayfair Theatre,Brooklyn,920 Avenue U,Brooklyn,NY,11223,"920 Avenue U, Brooklyn, NY 11223",40.597958,-73.961524,Demolished,,Closed;Demolished,closed,1,1799,,1970,detail_city,no_year_opened,
3962,https://cinematreasures.org/theaters/3962,Mermaid Theater,Brooklyn,2816 Mermaid Avenue,Brooklyn,NY,11224,"2816 Mermaid Avenue, Brooklyn, NY 11224",40.5754896,-73.9948899,Closed,,Closed,closed,1,560,1910,,detail_city,no_year_closed,
4670,https://cinematreasures.org/theaters/4670,Meserole Theatre,Brooklyn,723 Manhattan Avenue,Brooklyn,NY,11222,"723 Manhattan Avenue, Brooklyn, NY 11222",40.7260058,-73.9522074,Demolished,,Closed;Demolished,closed,1,1978,,1978,detail_city,no_year_opened,
13573,https://cinematreasures.org/theaters/13573,Metropolitan Theater,Brooklyn,168 Manhattan Avenue,Brooklyn,NY,11206,"168 Manhattan Avenue, Brooklyn, NY 11206",40.7085872,-73.9450991,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
4147,https://cinematreasures.org/theaters/4147,Metro Theatre,Brooklyn,6409 20th Avenue,Brooklyn,NY,11204,"6409 20th Avenue, Brooklyn, NY 11204",40.61694,-73.9854142,Closed,,Closed,closed,1,595,1922,1953,detail_city,,
8293,https://cinematreasures.org/theaters/8293,Metro Theatre,Brooklyn,194 Grand Street,Brooklyn,NY,11211,"194 Grand Street, Brooklyn, NY 11211",40.7141827,-73.9605779,Closed,,Closed,closed,1,990,,1894,detail_city,no_year_opened,
8418,https://cinematreasures.org/theaters/8418,Midway Theatre,Brooklyn,1059 Manhattan Avenue,Brooklyn,NY,11222,"1059 Manhattan Avenue, Brooklyn, NY 11222",40.7348723,-73.9551529,Demolished,,Closed;Demolished,closed,1,598,1910,1953,detail_city,,
3859,https://cinematreasures.org/theaters/3859,Midwood Theatre,Brooklyn,1307 Avenue J,Brooklyn,NY,11230,"1307 Avenue J, Brooklyn, NY 11230",40.6250062,-73.9629105,Closed,,Closed,closed,1,1795,1921,1985,detail_city,,
7723,https://cinematreasures.org/theaters/7723,Midwout Theatre,Brooklyn,1282-1286 Flatbush Avenue,Brooklyn,NY,11226,"1282-1286 Flatbush Avenue, Brooklyn, NY 11226",40.638929,-73.9540719,Closed,,Closed,closed,1,599,1914,,detail_city,no_year_closed,
8793,https://cinematreasures.org/theaters/8793,Miller-Capitol Theatre,Brooklyn,286 Saratoga Avenue,Brooklyn,NY,11233,"286 Saratoga Avenue, Brooklyn, NY 11233",40.675655,-73.91687,Demolished,,Closed;Demolished,closed,1,1780,1921,,detail_city,no_year_closed,
21467,https://cinematreasures.org/theaters/21467,Miller Theater,Brooklyn,351 Saratoga Avenue,Brooklyn,NY,11233,"351 Saratoga Avenue, Brooklyn, NY 11233",40.673727,-73.9164289,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
8172,https://cinematreasures.org/theaters/8172,Miller Theater,Brooklyn,747 Sutter Avenue,Brooklyn,NY,11207,"747 Sutter Avenue, Brooklyn, NY 11207",40.6700155,-73.8909815,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
41500,https://cinematreasures.org/theaters/41500,Milton Photo Theatre,Brooklyn,419 Grand Street,Brooklyn,NY,11211,"419 Grand Street, Brooklyn, NY 11211",40.711818,-73.953653,Closed,,Closed,closed,1,,,1915,detail_city,no_seats;no_year_opened,
16964,https://cinematreasures.org/theaters/16964,Minerva Theatre,Brooklyn,419 7th Avenue,Brooklyn,NY,11215,"419 7th Avenue, Brooklyn, NY 11215",40.663888,-73.983773,Closed,,Closed,closed,1,398,1912,1950,detail_city,,
8391,https://cinematreasures.org/theaters/8391,Model Theater,Brooklyn,131 Lee Avenue,Brooklyn,NY,11211,"131 Lee Avenue, Brooklyn, NY 11211",40.7039399,-73.9578065,Closed,,Closed,closed,1,550,,,detail_city,no_year_opened;no_year_closed,
7655,https://cinematreasures.org/theaters/7655,Momart Theatre,Brooklyn,590 Fulton Street,Brooklyn,NY,11217,"590 Fulton Street, Brooklyn, NY 11217",40.687779,-73.978851,Demolished,,Closed;Demolished,closed,1,595,1927,1929,detail_city,,
7882,https://cinematreasures.org/theaters/7882,Monroe Theatre,Brooklyn,4 Howard Avenue,Brooklyn,NY,11221,"4 Howard Avenue, Brooklyn, NY 11221",40.6885982,-73.9211743,Demolished,,Closed;Demolished,closed,1,485,,,detail_city,no_year_opened;no_year_closed,
11006,https://cinematreasures.org/theaters/11006,Montauk Arcade Theatre,Brooklyn,2540 Pitkin Avenue,Brooklyn,NY,11208,"2540 Pitkin Avenue, Brooklyn, NY 11208",40.674223,-73.878448,Demolished,,Closed;Demolished,closed,1,500,1914,1929,detail_city,,
44819,https://cinematreasures.org/theaters/44819,Nassau Arcade,Brooklyn,282 Nassau Avenue,Brooklyn,NY,11222,"282 Nassau Avenue, Brooklyn, NY 11222",40.7260813,-73.9393993,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
8424,https://cinematreasures.org/theaters/8424,Nassau Theater,Brooklyn,337 Grand Street,Brooklyn,NY,11211,"337 Grand Street, Brooklyn, NY 11211",40.7125197,-73.9561228,Closed,,Closed,closed,1,460,1912,1949,detail_city,,
7548,https://cinematreasures.org/theaters/7548,Nassau Theatre,Brooklyn,88 Nassau Avenue,Brooklyn,NY,11222,"88 Nassau Avenue, Brooklyn, NY 11222",40.7239014,-73.9503667,Closed,,Closed,closed,1,599,,1970,detail_city,no_year_opened,
3966,https://cinematreasures.org/theaters/3966,National Theatre,Brooklyn,720 Washington Avenue,Brooklyn,NY,11238,"720 Washington Avenue, Brooklyn, NY 11238",40.676201,-73.963845,Closed,,Closed,closed,1,1262,1921,1957,detail_city,,
30753,https://cinematreasures.org/theaters/30753,New Albany Theatre,Brooklyn,281 Albany Avenue,Brooklyn,NY,11213,"281 Albany Avenue, Brooklyn, NY 11213",40.670854,-73.938969,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
3879,https://cinematreasures.org/theaters/3879,New Boro Park Theatre,Brooklyn,5102 New Utrecht Avenue,Brooklyn,NY,11219,"5102 New Utrecht Avenue, Brooklyn, NY 11219",40.634828,-73.995492,Demolished,,Closed;Demolished,closed,1,2346,1921,1970,detail_city,,
38411,https://cinematreasures.org/theaters/38411,New Franklin Theatre,Brooklyn,245 Franklin Avenue,Brooklyn,NY,11205,"245 Franklin Avenue, Brooklyn, NY 11205",40.6910737,-73.9572217,Closed,,Closed,closed,1,,1911,1922,detail_city,no_seats,
25326,https://cinematreasures.org/theaters/25326,New Ideal Theater,Brooklyn,151 Knickerbocker Avenue,Brooklyn,NY,11237,"151 Knickerbocker Avenue, Brooklyn, NY 11237",40.7043672,-73.9280882,Closed,,Closed,closed,1,600,1931,,detail_city,no_year_closed,
55885,https://cinematreasures.org/theaters/55885,New Kingston Theater,Brooklyn,1068 St. John's Place,Brooklyn,NY,11213,"1068 St. John's Place, Brooklyn, NY 11213",40.6712402,-73.9429401,Demolished,,Closed;Demolished,closed,1,852,1914,1921,detail_city,,
3988,https://cinematreasures.org/theaters/3988,Newkirk Theatre,Brooklyn,597 E. 16th Street,Brooklyn,NY,11226,"597 E. 16th Street, Brooklyn, NY 11226",40.6357366,-73.9623089,Demolished,,Closed;Demolished,closed,1,574,,1933,detail_city,no_year_opened,
34694,https://cinematreasures.org/theaters/34694,New Linden Theatre,Brooklyn,405 Evergreen Avenue,Brooklyn,NY,11221,"405 Evergreen Avenue, Brooklyn, NY 11221",40.692521,-73.9203522,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
44818,https://cinematreasures.org/theaters/44818,New Lots Theatre,Brooklyn,370 New Lots Avenue,Brooklyn,NY,11207,"370 New Lots Avenue, Brooklyn, NY 11207",40.6616762,-73.8933964,Closed,,Closed,closed,1,,,1918,detail_city,no_seats;no_year_opened,
36314,https://cinematreasures.org/theaters/36314,New Parkway Theatre,Brooklyn,243 Schenectady Avenue,Brooklyn,NY,11213,"243 Schenectady Avenue, Brooklyn, NY 11213",40.670126,-73.933706,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
44249,https://cinematreasures.org/theaters/44249,New Plaza Theatre,Brooklyn,156 High Street,Brooklyn,NY,11201,"156 High Street, Brooklyn, NY 11201",40.699214,-73.9869081,Demolished,,Closed;Demolished,closed,1,462,1918,,detail_city,no_year_closed,
50193,https://cinematreasures.org/theaters/50193,New Prospect Theatre,Brooklyn,470 Ralph Avenue,Brooklyn,NY,11233,"470 Ralph Avenue, Brooklyn, NY 11233",40.673182,-73.9224909,Closed,,Closed,closed,1,400,1914,1932,detail_city,,
8101,https://cinematreasures.org/theaters/8101,New United Theatre,Brooklyn,207 Myrtle Avenue,Brooklyn,NY,11201,"207 Myrtle Avenue, Brooklyn, NY 11201",40.6936199,-73.9821857,Demolished,,Closed;Demolished,closed,1,1800,,1945,detail_city,no_year_opened,
4000,https://cinematreasures.org/theaters/4000,New Venus Theater,Brooklyn,1224 Prospect Avenue,Brooklyn,NY,11218,"1224 Prospect Avenue, Brooklyn, NY 11218",40.653168,-73.976557,Demolished,,Closed;Demolished,closed,1,564,,,detail_city,no_year_opened;no_year_closed,
1268,https://cinematreasures.org/theaters/1268,Nitehawk Cinema - Prospect Park,Brooklyn,188 Prospect Park W,Brooklyn,NY,11215,"188 Prospect Park W, Brooklyn, NY 11215",40.661497,-73.979525,Open,1,Open (Showing movies),open,7,650,1928,1978,detail_city,,
36693,https://cinematreasures.org/theaters/36693,Nitehawk Cinema - Williamsburg,Brooklyn,136 Metropolitan Avenue,Brooklyn,NY,11249,"136 Metropolitan Avenue, Brooklyn, NY 11249",40.716447,-73.962733,Open,1,Open (Showing movies),open,3,178,,,detail_city,no_year_opened,
5844,https://cinematreasures.org/theaters/5844,Normandy Theatre,Brooklyn,4217 New Utrecht Avenue,Brooklyn,NY,11219,"4217 New Utrecht Avenue, Brooklyn, NY 11219",40.641781,-73.993801,Demolished,,Closed;Demolished,closed,1,1988,1928,1955,detail_city,,
17837,https://cinematreasures.org/theaters/17837,Norwood Theatre,Brooklyn,3118 Fulton Street,Brooklyn,NY,11208,"3118 Fulton Street, Brooklyn, NY 11208",40.6814472,-73.8797926,Closed,,Closed,closed,1,555,1914,,detail_city,no_year_closed,
36583,https://cinematreasures.org/theaters/36583,Nostrand Theatre,Brooklyn,276 Nostrand Avenue,Brooklyn,NY,11205,"276 Nostrand Avenue, Brooklyn, NY 11205",40.689864,-73.951464,Closed,,Closed,closed,1,492,1969,1933,detail_city,,
40047,https://cinematreasures.org/theaters/40047,Nostrand Theatre,Brooklyn,657 Nostrand Avenue,Brooklyn,NY,11216,"657 Nostrand Avenue, Brooklyn, NY 11216",40.6747161,-73.9500443,Closed,,Closed,closed,1,560,1910,1928,detail_city,,
3856,https://cinematreasures.org/theaters/3856,Nostrand Theatre,Brooklyn,2817 Nostrand Avenue,Brooklyn,NY,11234,"2817 Nostrand Avenue, Brooklyn, NY 11234",40.6155333,-73.9446659,Closed,,Closed,closed,1,980,1938,1984,detail_city,,
24200,https://cinematreasures.org/theaters/24200,Novelty Theater,Brooklyn,780 Driggs Avenue,Brooklyn,NY,11211,"780 Driggs Avenue, Brooklyn, NY 11211",40.711349,-73.961421,Demolished,,Closed;Demolished,closed,1,1000,,,detail_city,no_year_opened;no_year_closed,
1379,https://cinematreasures.org/theaters/1379,Oceana Theater,Brooklyn,1029 Brighton Beach Avenue,Brooklyn,NY,11235,"1029 Brighton Beach Avenue, Brooklyn, NY 11235",40.5783085,-73.9584269,Open,,Open,open,1,1326,1934,2014,detail_city,,
20836,https://cinematreasures.org/theaters/20836,Opera House,Brooklyn,Surf Avenue,Brooklyn,NY,11224,"Surf Avenue, Brooklyn, NY 11224",40.574004,-73.989686,Demolished,,Closed;Demolished,closed,1,,,,detail_city,no_seats;no_year_opened;no_year_closed,
42023,https://cinematreasures.org/theaters/42023,Oriole Theatre,Brooklyn,486 Henry Street,Brooklyn,NY,11231,"486 Henry Street, Brooklyn, NY 11231",40.6845244,-73.9993332,Closed,,Closed,closed,1,600,,,detail_city,no_year_opened;no_year_closed,
36292,https://cinematreasures.org/theaters/36292,Osiris Theatre,Brooklyn,6020 Fifth Avenue,Brooklyn,NY,11220,"6020 Fifth Avenue, Brooklyn, NY 11220",40.639064,-74.016735,Demolished,,Closed;Demolished,closed,1,,,1915,detail_city,no_seats;no_year_opened,
36267,https://cinematreasures.org/theaters/36267,Owl Theatre,Brooklyn,626 Broadway,Brooklyn,NY,11206,"626 Broadway, Brooklyn, NY 11206",40.703092,-73.946125,Closed,,Closed,closed,1,300,,1916,detail_city,no_year_opened,
3982,https://cinematreasures.org/theaters/3982,Oxford Theatre,Brooklyn,552 State Street,Brooklyn,NY,11217,"552 State Street, Brooklyn, NY 11217",40.6853902,-73.9788421,Demolished,,Closed;Demolished,closed,1,800,1910,1945,detail_city,,
